vehicle_no,device_id
J1139,866758049564954
J1140,861529049332691
J1141,867032053713618
J1144,864513046492911
J1145,868704041299098
J1196,868922051334817
J1197,868704041053990
J1198,860548042770336
J1199,864650059553880
J1200,868922053154130
J1201,867184039920180
J1202,867032059127576
J1203,865860042105305
J1204,869244044517625
J1206,862607059020577
J1207,867032059039789
I1601,867032053743006
I1602,866041041973832
I1603,867032053763350
I1604,867032053803149
I1605,862607055623531
I1607,
I1608,869244044491961
I1609,864650059616315
I1611,869244042798318
I1612,867032059226790
I1613,863958044817711
I1614,862607055696131
I1615,862607059173798
I1616,868728039342222
I1618,868728039261844
I1621,867032057291622
I1622,868728039265613
I1623,862607055691454
I1624,868728039306839
I1625,868728039283962
I1626,869244044490344
I1627,864650056131946
J0984,864650056131987
J0988,864650056131847
J0989,864650059543048
J0990,862607059096825
J1005,867732033531914
J1006,865860041792038
J1008,862547050666707
J1009,865860041738585
J1010,866758048807479
J1011,864977043714090
J1073,864650056196469
J1074,868142049620694
J1075,865501043895771
J1076,864650056296871
J1077,860548042894359
J1078,867184039795970
J1079,868704041288885
J1080,867032053746603
J1081,862607052309100
J1082,868794068135721
J1083,865860041792939
J1084,865501043933440
J1085,862607059135961
J1086,867383057157952
J1087,864650056259408
J1088,862607059147123
J1089,867032053768755
J1090,868142049673230
J1091,863958044810534
J1092,861107035381459
J1093,867732033006453
J1094,860548042892270
J1095,864650059597945
J1096,865501043955062
J1097,861107035827899
J1098,864513041444719
J1099,866758048685479
J1100,860548045692677
J1101,865501043953729
J1102,865501043900621
J1103,864337056364392
J1104,865860041784209
J1105,860965065279104
J1106,864513045605059
J1107,866041043587986
J1108,866758041732856
J1109,862810042411545
J1110,865860041704793
J1111,864650059565132
J1112,866758049553783
J1113,865860041786360
J1114,864513042818457
J1115,864650059645389
J1116,867383059134827
J1117,864513042810678
J1118,864337056491302
J1119,860548046778392
J1120,862607055624299
J1121,864650059561677
J1122,861942055207683
J1123,864977043768864
J1124,867032053802844
J1125,862607059138817
J1126,867184039973379
J1142,867032053814229
J1143,861107037520278
J1146,867032059264569
J1147,860548040928704
J1148,862607059216084
J1149,862607052116893
J1150,863958044886815
J1151,864513046551757
J1152,862607059100262
J1153,867383057250807
J1154,862607059384882
J1155,866758046105785
J1156,864337058942286
J1157,862547054098790
J1158,868704041275858
J1159,865501042079054
J1160,863958044823867
J1161,867383050875238
J1162,861107037919470
J1163,864337058937864
J1164,864513044572268
J1165,867383059028078
J1166,862607059210384
J1167,864650059590643
J1168,862607055619539
J1169,868704046717920
J1170,860548040356138
J1171,863418052958857
J1172,866758047855024
J1173,864513042719069
J1174,862607052339230
J1175,864513041462547
J1176,864650056131490
J1177,867032053748781
J1178,867032053795261
J1179,867032053731134
J1180,864650056132571
J1181,867032053803180
J1182,869756045984090
J1183,865860041704553
J1184,867184039894245
J1185,862607059037704
J1186,864337056522619
J1187,860548046771165
J1188,860965067646102
J1189,865860041705089
J1190,865501043837997
J1191,865860041750580
J1192,867383050875295
J1193,861107033124794
J1194,864513046409782
J1195,867698045730721
J1205,866758049534858
J1208,866308060110087
J1209,865860042023466
J1210,868142049647556
J1211,864513042751104
J1212,860548040704535
J1213,866041042028495
J1214,867032058991014
J1215,864650054278418
J1216,865860042123175
J1217,860548042810686
J1218,867383059044141
J1219,866758048786467
J1220,867184039944701
J1221,867383050844705
J1222,863958044783871
J1223,860548044469556
J1224,866758048049767
J1225,868704041297902
J1226,862547054023160
J1227,865501043930750
J1228,862547050883575
J1229,866758047865536
J1230,860965069048323
J1231,862607059144443
J1232,864650059598414
J1233,864650056268680
J1234,867184039917160
J1235,865501043878934
J1236,867383057134704
J1237,864513041456192
J1238,862607059096015
J1239,869244042763759
J1240,866041041987923
J1241,860548046782337
J1242,860965069048497
J1243,867698047294841
J1244,867032059056015
J1245,865860041704637
J1246,865501043925453
J1247,864650056179069
J1248,861107033829087
J1249,866758045745516
J1250,865860042127275
J1251,862607059197268
J1252,869756045943898
J1253,860548040321702
J1254,865860041786667
J1255,864337056194278
J1256,862107042816132
J1257,861107034007485
J1258,860548042827870
J1259,867032053731688
J1260,862348051876043
J1261,867732033519960
J1262,864650059623907
J1263,861107037849917
J1264,865501043930073
J1265,867032053664418
J1266,860548045634885
J1267,862607059035526
J1268,862607059115302
J1269,867032053733080
J1270,861107032778285
J1271,867032053929555
J0190,867032053739780
J0202,864977043647373
J0208,862607059158773
J0210,864650056190942
J0211,864977043641020
J0212,867032053814583
J0213,862607059149566
J0214,862607059104553
J0215,862607059214295
J0216,867383057209951
J0217,865860041769226
J0218,864513045665145
J0219,862607059046663
J0220,867032053741778
J0221,864650056132969
J0222,867032053890666
J0223,862607059211747
J0224,862607059255967
J0225,862607055576143
J0226,862607059215334
J0227,863958044874118
J0228,866041043585253
J0229,867032053742883
J0230,864977043684541
J0231,862607052133252
J0232,862607059149954
J0233,868922051440721
J0234,862607055711120
J0991,867383059035677
J0992,867383057116750
J1012,862607052169132
J1013,867383057122816
J1014,862607059381524
J1015,862607059111954
J1016,864650059555927
J1017,866041043624151
J1018,862607059195288
J1019,867732035497874
J1020,866758049215300
J1021,865501042094855
J1022,865501043873992
J1023,867032053796756
J1024,864337056494751
J1025,868704041305366
J1026,868704041344290
J1028,869756041241446
J1272,865501043843003
J1273,867383050877168
J1274,860548045682231
J1275,866758048738583
J1276,866758049584382
J1277,868704041344993
J1278,861107033122806
J1279,864337058927105
J1280,868704046746598
J1281,860548042895950
J1282,864977047804954
J1283,860548045717839
J1284,868704043920634
J1285,867032053726563
J1286,867184039961424
J1287,867032053793951
J1288,860548045649982
J1289,865396053374589
J1290,864977043766173
J1291,867032053730987
J1292,861107037939635
J1293,867032053724246
J1294,867032053884545
J1295,864650056279075
J1296,863418055920029
J1297,864513045652036
J1298,864650056225359
J1299,860548045670459
J1300,867032059003207
J1301,867732033627050
J1302,866758049176080
J1303,867732033557943
J1304,868704041303163
J1305,860548042828571
J1306,860965067651417
J1307,866758045833379
J1308,861107037515377
J1309,862607059351469
J1310,864513041444388
J1311,864650059592441
J1312,860548044459904
J1313,868704041751049
J1314,861107037476612
J1315,862607059189596
J1316,867383050844119
J1317,866758048852921
J1318,864513046525041
J1319,861107037939684
J1320,861107034071549
J1321,866758049208578
J1322,868794068139327
J1323,861107031252787
J1324,862107049525702
J1327,864977043701717
J1328,864337056362420
J1329,860588042340664
J1330,867184039929405
J1331,866758049564764
J1332,860965065317755
J1333,865501043927509
J1334,862607059151109
J1335,862607059196435
J1336,862607052354429
J1337,864337056544365
J1338,866758048784249
J1339,867383057161517
J1340,867383050876285
J1341,864650059663499
J1342,867732033627126
J1343,860548046769516
J1344,862607059046051
J1345,865501043894337
J1346,864337056541460
J1347,869756047226664
J1348,863418055881288
J1349,865860041738205
J1350,864650059548997
J1351,866758049161751
J1352,866758047844119
J1353,868922051314678
J1354,867184039921519
J1355,860548040392653
J1356,866758049564855
J1357,864337056194856
J1358,862348054939996
J1359,862810042421007
J1360,860548044441688
J1361,862607059251016
J1409,867032053799198
J1410,861107034050840
J1411,867732035496504
J1412,864650056179093
J1413,867383057125611
J1414,864650059508371
J1415,867032053778317
J1416,867032053790551
J1417,865860042117235
J1418,862547050666665
J1419,865860041786303
J1420,863958044763543
J1421,867032053798190
J1422,865860041661183
J1423,868922053073488
J1424,868704042414977
J1425,861107034055435
J1426,865860042107806
J1427,862107043836758
J1428,865860041786394
J1429,867032053802869
J1430,861107032578099
J1431,864513042757226
J1432,866758049220938
J1433,866758044229421
J1434,868704041314947
J1435,865860042103235
J1436,862107049513088
J1437,864513046511900
J1438,865860041791196
J1439,860588042339849
J1440,864650059577848
J1441,864513046490014
J1442,869244042757926
J1443,862607059211655
J1444,862607059210624
J1445,864650059595246
J1446,863617069498811
J1447,861107033968638
J1448,864650054264392
J1449,863958044782071
J1450,862607059150952
J1451,862607055621113
J1452,867732035548437
J1453,860548040354646
J1454,864650054206401
J1455,867184039929199
J1456,867605050977410
J1457,864337056440093
J1458,868922053141905
J1460,864337059104019
J1461,866758047989633
J1462,864337056395164
J1463,866041043622148
J1464,864513041444370
J1465,867032053747460
J1466,865546047148644
J1467,860965067615933
J1468,863412043744245
J1469,861107033092587
J1470,864650059644184
J1471,862607059216043
J1472,862607052133658
J1473,864337056376164
J1474,864337056425078
J1475,868704040990135
J1476,862607059112184
J1477,868142049644462
J1478,864337053354248
J0826,867032053692237
I3319,864977047914712
I3320,862607055626781
I3321,866041041988673
I3322,867032053749003
I3323,867383059082612
I3324,864650059433307
I3325,862607059046978
I3326,862607059027135
I3327,862607059073212
I3328,867032053742826
I3329,867032053728510
J0235,862607059174192
J0236,862607059094994
J0237,862607059102656
J0238,862607059210541
J0239,862607052169082
J0240,862607055711781
J0241,863958044895923
J0242,862607055569650
J0243,862607055619497
J0244,864650056300475
J0245,864513041491553
J0246,864513041458107
J0247,862607059164490
J0248,869756048116146
J0249,864650059633328
I3330,862607059106194
I3331,864650059582863
I3332,867383057130546
I3333,864650059668472
I3334,864513041441624
I3335,867032053744871
I3336,867032058974838
I3337,862607059174358
I3338,864650056132431
I3339,864650059638764
I3340,867032053744806
I3341,867032053736026
I3342,867032053746694
I3343,862607059212851
I3344,867032053733312
I3345,864513041466621
I3346,862607055597255
I3347,862607059103670
I3348,867032053796749
I3349,867032053749342
I3350,862607055575327
I3351,862607059115484
I3352,864650059583333
I3353,867032053797606
I3354,864513041470896
I3355,862607059160803
I3356,867032053742289
I3357,867032053782004
I3358,867032053746769
I3359,867032059003876
I1636,869244042741797
I1638,862607055576333
I1639,868922051476113
I1640,868274061954360
I1644,867032053920562
I1645,862607059369008
I1646,869244044526485
I1647,869244044515868
I1651,869244042771737
I1652,868728039295677
I1659,866041043583852
I1660,862607059109628
I1665,869244042703904
I1666,869244044493108
I1667,869244042801104
I1668,
I1669,867698045781278
I1901,
I1902,860965069087826
I1903,869244044510216
I1905,864977043725302
I1906,869244044519340
I1908,862607059105907
I1910,862607059115658
I1658,869244042734883
I1672,868142047211546
I1673,867032059229083
I1674,868728039338964
I1675,864513041450468
I1676,868728039302952
I1677,869244044523995
I1678,862607059216001
I1680,869244042667216
I1681,
I1682,862607055622921
I1683,868728039281602
I1684,868728039297962
I1685,864513042817434
I1686,
I1689,869244044526923
I1907,864977043725476
I1911,
I1913,868728039249641
I1914,869244044518284
I1917,864513042737566
I1919,869244044489296
I1920,868728039278921
I1921,866041042186772
I1922,
I1923,864650059541430
I1926,868728039335853
